     lat_deg     lon_deg    depth_km  x_local_km  y_local_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     29.6668    102.0025      0.6575     10.2410      0.5000      0.9753      1.0000     -0.0152      0.0456      0.0481     44.6588     31.0000    251.5748      0.3453     -0.1010     -0.3418
     29.6614    102.0088      1.1726     10.2410      1.5000      0.9753      1.0000     -0.0240      0.1026      0.1054     44.6588     31.0000    256.8468     -0.0777      0.9646     -0.4028
     29.6560    102.0151      1.6876     10.2410      2.5000      0.9753      1.0000     -0.0022      0.1326      0.1326     44.6588     31.0000    269.0421      0.4598      1.2164     -0.3123
     29.6506    102.0214      2.2026     10.2410      3.5000      0.9753      1.0000      0.0000      0.1080      0.1080     44.6588     31.0000    270.0000      0.3856      0.1082     -0.1793
     29.6452    102.0277      2.7177     10.2410      4.5000      0.9753      1.0000      0.0000      0.0880      0.0880     44.6588     31.0000    270.0000      0.2623     -0.1886     -0.0671
     29.6397    102.0340      3.2327     10.2410      5.5000      0.9753      1.0000      0.0000      0.0715      0.0715     44.6588     31.0000    270.0000      0.1436     -0.1002      0.0015
     29.6343    102.0404      3.7477     10.2410      6.5000      0.9753      1.0000     -0.0009      0.0501      0.0501     44.6588     31.0000    269.0145      0.0261     -0.1157      0.0324
     29.6289    102.0467      4.2628     10.2410      7.5000      0.9753      1.0000     -0.0012      0.0287      0.0288     44.6588     31.0000    267.5965     -0.0095     -0.2020      0.0403
     29.6235    102.0530      4.7778     10.2410      8.5000      0.9753      1.0000     -0.0017      0.0143      0.0144     44.6588     31.0000    263.0991     -0.0090     -0.2259      0.0375
     29.6181    102.0593      5.2929     10.2410      9.5000      0.9753      1.0000     -0.0022      0.0079      0.0082     44.6588     31.0000    254.6964     -0.0017     -0.1712      0.0310
